,id,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
268,6EGAfJaLUFzhS4zRBIEQ2J,https://p.scdn.co/mp3-preview/d67c5f6071e4ee833392128032272a53e7651f4a?cid=5753b92e6a084808bea42ea533c53400,0.375,0.574,7.0,-5.305,1.0,0.0315,0.143,0.0,0.11,0.406,132.025,country
269,6ZvAXIWw3rw8WR0Xlmifri,,0.621,0.791,9.0,-3.343,1.0,0.0265,0.0361,0.0,0.143,0.734,95.075,country
270,7epGknfpAlH1u33S71Ur1o,https://p.scdn.co/mp3-preview/31497ccf9e6088fe61561cb77c67655b4c09648c?cid=5753b92e6a084808bea42ea533c53400,0.544,0.854,4.0,-4.968,0.0,0.0289,0.00245,1.2e-06,0.249,0.436,91.966,country
271,79LAFAkR1ATb4iIQvZuCL0,,0.586,0.732,8.0,-6.171,1.0,0.0279,0.176,0.0,0.148,0.582,150.109,country
272,1mMLMZYXkMueg65jRRWG1l,https://p.scdn.co/mp3-preview/0a2f1abdc6a4b5e7112320dd098aa910ff0d1207?cid=5753b92e6a084808bea42ea533c53400,0.551,0.801,6.0,-5.069,1.0,0.0303,0.013,6.03e-06,0.265,0.625,128.027,country
273,3yHTTHbT058Ow0favhZO38,https://p.scdn.co/mp3-preview/1f9282956019a8b37d737caae12e008ecfead15d?cid=5753b92e6a084808bea42ea533c53400,0.526,0.85,10.0,-4.47,0.0,0.0313,0.023,0.0,0.0948,0.338,141.973,country
274,2TLDilmv1UmRTfyb7f2Hrx,https://p.scdn.co/mp3-preview/fec652b765465631b57ed15edf9e0475a4aa980a?cid=5753b92e6a084808bea42ea533c53400,0.565,0.825,10.0,-4.245,1.0,0.0417,0.00303,0.0,0.0779,0.609,160.003,country
275,7Dxes6VnfbZYV0S2QTnVuT,,0.445,0.492,6.0,-5.717,1.0,0.0294,0.036,0.0,0.122,0.24,148.013,country
276,3bDXhWsPiFTHtrsMg5faL2,,0.515,0.948,0.0,-1.721,1.0,0.0438,0.0106,0.0,0.134,0.752,159.983,country
277,3g9OCNXY2aSbGRQGY17qVE,,0.496,0.775,11.0,-5.304,1.0,0.0411,0.000927,0.0,0.14,0.478,138.165,country
278,4WWbmSEZTTWfqoOLSW8AMS,https://p.scdn.co/mp3-preview/abc5900099b7f1d3d8f77a1a1ad3586ae9204cfa?cid=5753b92e6a084808bea42ea533c53400,0.602,0.574,10.0,-5.926,1.0,0.0293,0.555,0.0,0.135,0.394,143.986,country
279,31JID2STTlLuFqXFWHyM8e,https://p.scdn.co/mp3-preview/074d9aaca088aac743e75883353979c9d374e7b7?cid=5753b92e6a084808bea42ea533c53400,0.504,0.838,6.0,-2.703,1.0,0.0486,0.396,0.0,0.195,0.569,146.065,country
280,30MM5jWpUmOxtTNd9Ey5LZ,,0.661,0.75,7.0,-5.497,1.0,0.0314,0.0303,0.000132,0.0849,0.828,130.077,country
281,53yTYusPQJ1AApL1hi0Dnc,,0.471,0.897,9.0,-2.27,1.0,0.0597,0.193,0.0,0.196,0.719,159.958,country
282,55UCRHfezMCFfbGy0tfjTG,,0.649,0.4,6.0,-10.202,1.0,0.0455,0.513,1.18e-06,0.0774,0.393,157.895,country
283,6JOeNbZ3X6dtXusG3hkHn8,,0.44,0.803,5.0,-6.162,1.0,0.0512,0.127,0.0,0.128,0.633,79.312,country
284,4bZsLI9lZgSu3MN99kDbic,https://p.scdn.co/mp3-preview/99d3f74b62d72ebdad66083fac6436aa585325ef?cid=5753b92e6a084808bea42ea533c53400,0.592,0.928,11.0,-5.403,1.0,0.0557,0.0166,1.38e-05,0.123,0.391,121.997,country
285,1BEg6z0Ffgj3nsYT9QUSP3,,0.685,0.854,0.0,-4.611,1.0,0.0354,0.0153,0.00211,0.305,0.539,97.995,country
286,06gD2ZtK3Dzc1BYqWExQJJ,,0.613,0.564,8.0,-7.085,1.0,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,country
287,5M3v6frAiTyqenNAeQVcxC,,0.484,0.903,8.0,-3.9,0.0,0.0882,0.0649,0.0,0.151,0.716,169.948,country
288,2ao6FpQOr2pdDZmGWssXE3,https://p.scdn.co/mp3-preview/fba6df179351905af437f479b22758a87811ee29?cid=5753b92e6a084808bea42ea533c53400,0.584,0.927,3.0,-3.361,1.0,0.0483,0.0243,0.0,0.207,0.629,129.034,country
289,2yQZwi1P8AkkxxFhQ8rMEK,https://p.scdn.co/mp3-preview/a1a3c9f746e42b5854dd6814eadb5ee118d23d40?cid=5753b92e6a084808bea42ea533c53400,0.671,0.617,10.0,-8.72,1.0,0.0561,0.401,0.0,0.119,0.62,147.986,country
290,3cFWIhrapYb2VoNOUbo9Re,https://p.scdn.co/mp3-preview/53ceed630602fb9ad89643f75fbb087f9b701a0c?cid=5753b92e6a084808bea42ea533c53400,0.568,0.499,4.0,-6.597,1.0,0.0288,0.635,0.0,0.122,0.243,143.761,country
291,6n6OQfBpCgzF9oEg8zhBN7,https://p.scdn.co/mp3-preview/70ec3eea98f3ebf76b83cbe1e700c80ff3546da3?cid=5753b92e6a084808bea42ea533c53400,0.632,0.804,7.0,-6.109,1.0,0.0503,0.101,0.0,0.17,0.35,92.456,country
292,7zVCrzzEJU7u24sbJPXA5W,https://p.scdn.co/mp3-preview/9a1bc6de88d686138b641e6022a4b30c6e75de74?cid=5753b92e6a084808bea42ea533c53400,0.612,0.799,10.0,-4.603,1.0,0.0275,0.00898,0.0,0.172,0.687,125.976,country
293,7K0lR5Ngf5jkOWt1g6ut6l,https://p.scdn.co/mp3-preview/8705cf33e00d2eb1087f855c263efdc3fdcc47b6?cid=5753b92e6a084808bea42ea533c53400,0.543,0.88,3.0,-4.204,0.0,0.0365,0.035,0.000227,0.304,0.483,144.057,country
294,1iiehnBysGi59zXYXIuKQD,,0.591,0.815,10.0,-4.725,1.0,0.0366,0.168,8.68e-06,0.142,0.306,118.024,country
295,6CyJlVAEFlNdpggOLanytL,https://p.scdn.co/mp3-preview/2adb1d7961dbbb43791acbcfc1751dc93ea4348c?cid=5753b92e6a084808bea42ea533c53400,0.434,0.831,8.0,-4.774,1.0,0.0453,0.0651,0.0,0.119,0.596,156.034,country
296,66pxmg3Jhjm09tHoWR1wVR,https://p.scdn.co/mp3-preview/bc8fea30888dba8ab9eeacad1683d51fbfaf0d37?cid=5753b92e6a084808bea42ea533c53400,0.612,0.848,6.0,-3.736,1.0,0.0368,0.00916,0.0,0.366,0.719,120.996,country
297,6ZU30kIHamg5oiQm4gQQ3A,,0.499,0.643,11.0,-5.416,1.0,0.0354,0.307,0.0,0.106,0.469,93.805,country
298,28uL97M3whSL1UWqr7hsNh,https://p.scdn.co/mp3-preview/23762c3857f6e3f64af559683a1a2a6baa6ba313?cid=5753b92e6a084808bea42ea533c53400,0.547,0.822,5.0,-2.85,1.0,0.0334,0.602,0.0,0.107,0.553,81.981,country
299,10M2Ex445zw585Ducldzkw,,0.607,0.536,10.0,-7.306,1.0,0.0305,0.386,0.0,0.102,0.434,147.986,country
300,79KIMUAkOLIREcEy859KSh,,0.685,0.665,9.0,-12.586,1.0,0.0318,0.123,0.000336,0.222,0.981,125.918,disco
301,0jyElqUm59deyol951jPsr,,0.802,0.825,2.0,-9.63,0.0,0.0327,0.0996,0.0175,0.0205,0.967,131.795,disco
302,2Mpj1Ul5OFPyyP4wB62Rvi,https://p.scdn.co/mp3-preview/c48860e5c7ce2f6a312b6bc4efd16de85ec49216?cid=5753b92e6a084808bea42ea533c53400,0.514,0.911,1.0,-2.027,0.0,0.41,0.0559,0.0,0.775,0.619,161.109,disco
303,6JLgcOkr5BexZ5qwDCqhCV,,0.81,0.846,10.0,-9.374,1.0,0.148,0.304,0.00241,0.118,0.877,139.739,disco
304,0ZvLrvwzp0nBkfmtzL7XO1,https://p.scdn.co/mp3-preview/811c5fd1049e3ee9e239aa924aaae0e0ba19dbae?cid=5753b92e6a084808bea42ea533c53400,0.759,0.871,0.0,-7.034,1.0,0.0391,0.0687,0.0,0.342,0.871,120.43,disco
305,2u8MGAiS2hBVE7GZzTZLQI,https://p.scdn.co/mp3-preview/df03e2377675391fbc2b9c0100bbd30772ef6905?cid=5753b92e6a084808bea42ea533c53400,0.688,0.858,5.0,-6.496,0.0,0.0348,0.103,0.000118,0.147,0.697,92.253,disco
306,2NVpYQqdraEcQwqT7GhUkh,https://p.scdn.co/mp3-preview/da3c4d60cefc078b44f5c99cb3cd609faf08652f?cid=5753b92e6a084808bea42ea533c53400,0.799,0.878,1.0,-7.109,1.0,0.0434,0.189,0.000105,0.14,0.816,104.284,disco
307,4OeFQtRyT7vsLnRTv7t8YT,https://p.scdn.co/mp3-preview/2cd973c9e0c5bc4fee869b8aa55151e53a678de2?cid=5753b92e6a084808bea42ea533c53400,0.651,0.87,0.0,-5.149,1.0,0.0318,0.103,0.00815,0.0979,0.729,103.857,disco
308,0kcrcREnZcfEjz5aVk34Wj,,0.797,0.679,6.0,-9.645,0.0,0.0758,0.383,2.31e-05,0.0677,0.96,119.832,disco
309,74qgHRf6SGrVAjrouztLLk,,0.805,0.546,6.0,-11.909,0.0,0.112,0.563,1.73e-06,0.0605,0.864,113.437,disco
310,51aX1O0irmJPUmRSNOhHhd,,0.871,0.58,7.0,-14.046,0.0,0.0421,0.0588,0.00385,0.071,0.914,119.599,disco
311,5Ek89s1u15dVbXYQeRJ7Rg,,0.516,0.694,3.0,-10.187,1.0,0.0543,0.0333,2.01e-05,0.106,0.182,126.281,disco
312,7d3KGHSqELKnFO9GeSwEko,,0.741,0.792,5.0,-9.222,0.0,0.0406,0.0124,0.0,0.0621,0.766,125.044,disco
313,4UB6bTPPF6IwIOJL8fsL3l,,0.663,0.72,7.0,-9.884,0.0,0.0669,0.105,0.00549,0.188,0.894,118.975,disco
314,7bDxiHrazDoD3sOt9JjSDD,,0.455,0.827,10.0,-6.595,1.0,0.158,0.735,0.0,0.124,0.644,194.864,disco
315,0PRodEMDFd6m58qg4GtqWA,,0.865,0.616,11.0,-10.229,0.0,0.0665,0.205,0.000133,0.188,0.904,126.749,disco
316,2rgqPSIRAfaO2MGo9smdSX,,0.512,0.933,9.0,-4.343,1.0,0.0504,0.177,0.00129,0.573,0.71,100.543,disco
317,2k1np6GRFvKjgjYfo2g39B,,0.709,0.824,1.0,-8.824,1.0,0.0453,0.207,0.000307,0.0888,0.867,118.814,disco
318,59K6GctkD8lWljFYa8eE6D,https://p.scdn.co/mp3-preview/eb5a6b429fed2f8db8c5b3d3412d9b06144c9c2b?cid=5753b92e6a084808bea42ea533c53400,0.853,0.925,10.0,-3.461,0.0,0.0989,0.153,2.32e-05,0.361,0.831,134.524,disco
319,6EOdY7I7Xm1vPP1cyaGbWZ,,0.747,0.701,1.0,-7.7,1.0,0.0453,0.127,0.0,0.084,0.87,112.964,disco
320,3nFJbZCHP4d9vduKjJLdBL,https://p.scdn.co/mp3-preview/d2bb2d161bf2b714028073eff5ec353153ecc3ee?cid=5753b92e6a084808bea42ea533c53400,0.734,0.583,2.0,-11.866,1.0,0.129,0.125,0.0,0.0367,0.76,109.935,disco
321,72UJl6QJfr5D89dcYovqkF,https://p.scdn.co/mp3-preview/9266e5b3cfa0fdf910eb828af2812969403724a0?cid=5753b92e6a084808bea42ea533c53400,0.8,0.726,0.0,-6.816,1.0,0.0803,0.0512,0.0,0.339,0.835,117.355,disco
322,6ynDLZeJjR2XitUKhS7KKW,,0.734,0.908,6.0,-5.144,1.0,0.0654,0.00499,0.000428,0.0372,0.839,126.028,disco
323,50I4VtRmoCDuony1oN9jnq,https://p.scdn.co/mp3-preview/1f865f4239a0d9c2b2d012729410e2e9e1bf3d0d?cid=5753b92e6a084808bea42ea533c53400,0.76,0.746,5.0,-8.722,0.0,0.0351,0.157,0.725,0.249,0.966,124.65,disco
324,2tiv4DO7AmRS1BoW7yquBz,https://p.scdn.co/mp3-preview/4d6da411645fcccd9dcb9b46fa39b1321df2cc05?cid=5753b92e6a084808bea42ea533c53400,0.885,0.676,6.0,-6.196,0.0,0.0461,0.0436,2.85e-05,0.31,0.885,125.448,disco
325,3LmpQiFNgFCnvAnhhvKUyI,,0.675,0.899,10.0,-6.124,0.0,0.0418,0.0696,0.000139,0.33,0.91,103.683,disco
326,2ThA2HEEfcn47HPh210woX,,0.882,0.94,11.0,-4.235,1.0,0.0797,0.0675,0.0262,0.115,0.92,119.237,disco
327,0G3fbPbE1vGeABDEZF0jeG,https://p.scdn.co/mp3-preview/6e13f6305e059e7cd762d5cfa8b83787a059d813?cid=5753b92e6a084808bea42ea533c53400,0.87,0.657,2.0,-7.32,1.0,0.0522,0.149,0.0102,0.053,0.893,110.596,disco
328,0ZFJpY6hELA21Y5d5YmdlR,,0.728,0.791,1.0,-7.324,0.0,0.0248,0.0261,0.000939,0.0811,0.896,109.123,disco
329,0JW9adkIsVTKexxkj653yx,,0.925,0.589,11.0,-4.948,0.0,0.0413,0.0192,0.00938,0.0398,0.819,117.157,disco
330,76DaYoN2BXdu1dZFdw61qj,,0.546,0.656,0.0,-11.521,0.0,0.0649,0.198,1.79e-06,0.0813,0.794,121.045,disco
331,3BCpsMJqenZYUVaM7hLLvI,,0.655,0.762,0.0,-8.891,1.0,0.0317,0.000444,0.0,0.158,0.961,116.009,disco
332,4k6ktr10Hczmh55NY3LfJy,https://p.scdn.co/mp3-preview/670938289d54df1771e59d62b306d6f5ca6db6e8?cid=5753b92e6a084808bea42ea533c53400,0.854,0.796,11.0,-5.567,0.0,0.0399,0.0542,0.00184,0.151,0.946,115.625,disco
333,7eIZ1sT9DePhYJyttE4Nl2,,0.851,0.662,11.0,-7.518,1.0,0.201,0.047,2.76e-05,0.148,0.875,112.671,disco
334,0ew27xRdxSexrWbODuLfeE,,0.739,0.917,5.0,-4.459,1.0,0.0504,0.177,0.119,0.0834,0.749,110.163,disco
335,1OsCKwNZxph96EkNusILRy,,0.879,0.626,7.0,-6.344,1.0,0.0604,0.205,6.07e-05,0.056,0.968,110.864,disco
336,57Y3UccJEJqT8w8RWkUAz0,,0.887,0.904,5.0,-5.107,0.0,0.0703,0.079,0.0101,0.0165,0.89,107.955,disco
337,4TBBPZks71c60whhq0PgdP,https://p.scdn.co/mp3-preview/715dfaeb3221769b58a3712d492a68f979535883?cid=5753b92e6a084808bea42ea533c53400,0.631,0.69,2.0,-6.676,1.0,0.0531,0.176,0.0,0.121,0.938,94.574,disco
338,2NHyfIeUIRucBcHhErA3pN,,0.851,0.576,11.0,-12.219,0.0,0.0606,0.245,0.0774,0.0607,0.961,116.53,disco
339,1GrikfH0jDejDvrxo84n4P,,0.873,0.591,7.0,-8.942,1.0,0.102,0.0788,0.0071,0.104,0.496,123.091,disco
340,1wvl4RRQSxLD6sMIGvYLsX,,0.795,0.818,6.0,-6.27,1.0,0.11,0.0224,0.00758,0.36,0.891,131.847,disco
341,128GEd52qHcNvh8Kl7BxSZ,https://p.scdn.co/mp3-preview/579967c91dc409b693b9819c12bbba83e4d0f9a4?cid=5753b92e6a084808bea42ea533c53400,0.652,0.917,6.0,-6.72,1.0,0.0548,0.0082,0.0,0.0509,0.459,132.975,disco
342,0weAUscowxeqDtpCgtbpgp,https://p.scdn.co/mp3-preview/46576be464f8b45bf713700b0fc72de76ee74f9c?cid=5753b92e6a084808bea42ea533c53400,0.881,0.874,6.0,-4.505,1.0,0.139,0.0175,1.19e-06,0.154,0.858,107.891,disco
343,54BTYskF9d0bF46goTAZxD,,0.786,0.508,11.0,-12.437,1.0,0.154,0.00806,0.0256,0.61,0.723,120.647,disco
344,4SW5pSjybZrvd3gdE0Ak3t,,0.701,0.814,8.0,-10.275,1.0,0.0363,0.0264,0.00228,0.0629,0.87,127.426,disco
345,3GUvckJgUl90ATgDkfbJn7,,0.721,0.537,10.0,-11.3,0.0,0.0499,0.101,4.86e-05,0.106,0.755,118.917,disco
346,0DUtmZD5TK6JwChuMql5ac,https://p.scdn.co/mp3-preview/97e198a98da846949f1fddee74dd930b2b45dee5?cid=5753b92e6a084808bea42ea533c53400,0.728,0.652,10.0,-9.177,0.0,0.0245,0.244,1.59e-06,0.125,0.718,98.706,disco
347,0f6pHbsLzpWxl5CfhOUjBA,,0.71,0.639,4.0,-12.839,1.0,0.045,0.23,0.0,0.172,0.733,107.947,disco
348,62R1MRux3R0v2cngA2xdJn,https://p.scdn.co/mp3-preview/62534a289a7f0906f6e3836e2c293c9827b25600?cid=5753b92e6a084808bea42ea533c53400,0.738,0.647,11.0,-7.076,0.0,0.0368,0.389,0.0,0.201,0.709,101.098,disco
349,7sawRHA6IgslMmHfhunCvY,https://p.scdn.co/mp3-preview/38da476d383f4b7de18143a05d0a3266d511ad23?cid=5753b92e6a084808bea42ea533c53400,0.86,0.764,1.0,-8.762,0.0,0.0596,0.0103,0.389,0.0411,0.556,122.999,disco
350,2WfaOiMkCvy7F5fcp2zZ8L,https://p.scdn.co/mp3-preview/0f980d0fac59f77123d0272b78bce97f1374d9e9?cid=5753b92e6a084808bea42ea533c53400,0.573,0.902,6.0,-7.638,0.0,0.054,0.018,0.00125,0.0928,0.876,84.412,disco
351,6jJCk7oHNwyowOUaF3gXEu,https://p.scdn.co/mp3-preview/7335a4b09fa94aa697b04a0eb53304631f0cdd55?cid=5753b92e6a084808bea42ea533c53400,0.677,0.985,1.0,-4.678,1.0,0.0549,0.07,3.62e-05,0.351,0.87,118.092,disco
352,2vEQ9zBiwbAVXzS2SOxodY,,0.643,0.801,6.0,-4.921,1.0,0.0228,0.0298,0.0,0.0719,0.534,95.988,disco
353,1UvTPXlImVd4jcucK4qJwb,https://p.scdn.co/mp3-preview/a8fb0eb28d9d8f6ca56252a18ba84ecbe434a294?cid=5753b92e6a084808bea42ea533c53400,0.7,0.781,6.0,-8.255,0.0,0.0507,0.0874,0.00342,0.059,0.385,108.695,disco
354,6i8ecOsx4J2Px1maiqzqoG,,0.69,0.54,4.0,-10.516,1.0,0.0317,0.218,0.00657,0.115,0.764,114.846,disco
355,2zjt2hHBbiv5SuxYg8Z7eP,https://p.scdn.co/mp3-preview/6bee4180ef21c7badcfae3293ce3427c2e2dfa37?cid=5753b92e6a084808bea42ea533c53400,0.707,0.788,6.0,-5.269,1.0,0.0333,0.214,0.000571,0.308,0.746,120.465,disco
356,5XsMz0YfEaHZE0MTb1aujs,,0.618,0.764,0.0,-6.027,1.0,0.0562,0.186,0.0,0.12,0.876,81.366,disco
357,2gSyc23Hua25fqSFpgAh6W,https://p.scdn.co/mp3-preview/02ee79550a6b38fc7e9f7df1e521ae639b1e2c23?cid=5753b92e6a084808bea42ea533c53400,0.522,0.676,5.0,-3.571,0.0,0.16,0.274,0.0,0.134,0.746,67.427,disco
358,31bf9SEOppLU6lQ85d8om6,https://p.scdn.co/mp3-preview/32c13458bc781854a49a087d93b3947acee26cc3?cid=5753b92e6a084808bea42ea533c53400,0.818,0.653,1.0,-8.396,1.0,0.204,0.0335,5.46e-06,0.22,0.533,99.931,disco
359,0FrCX7P2C2hcRTcuhjEvK4,,0.679,0.564,10.0,-11.247,1.0,0.0267,0.529,0.0709,0.275,0.926,134.586,disco
360,0HqJkIP72rQuZaxqtmCC0o,,0.728,0.851,10.0,-6.421,0.0,0.171,0.00945,4.02e-05,0.359,0.654,93.98,disco
361,7DhnBXTRbyW3JRueLlOmLm,,0.805,0.437,9.0,-8.979,1.0,0.0458,0.249,0.0,0.0903,0.845,109.68,disco
362,5jV0Y6BZPNWLKqJg0O6snf,,0.64,0.92,4.0,-5.203,0.0,0.0879,0.518,0.0,0.149,0.892,144.328,disco
363,1UohulVK1B20MMaGYpJmic,,0.707,0.973,11.0,-4.146,0.0,0.0287,0.00972,0.00155,0.262,0.969,129.97,disco
364,5tdKaKLnC4SgtDZ6RlWeal,https://p.scdn.co/mp3-preview/4cfd0ab2b770e37313275d37788f687992b0ee17?cid=5753b92e6a084808bea42ea533c53400,0.832,0.544,6.0,-12.697,1.0,0.0442,0.201,0.000139,0.632,0.928,119.49,disco
365,21FA2WXOPoOwiuMT1ctRAI,https://p.scdn.co/mp3-preview/21361b8748df8e51d74bdc702fd1ad8a9ed86eab?cid=5753b92e6a084808bea42ea533c53400,0.703,0.824,9.0,-7.17,0.0,0.0304,0.0857,0.0012,0.0903,0.554,124.227,disco
366,4Dx6NfdCyE925BTJC92kFI,https://p.scdn.co/mp3-preview/d72c92ecc5b2b2c0608dc07ba297e414fdcb92cc?cid=5753b92e6a084808bea42ea533c53400,0.704,0.953,5.0,-6.15,1.0,0.0481,0.00264,0.107,0.246,0.16,134.016,disco
367,3GqW53mch04YEWBblPNG9j,,0.737,0.871,10.0,-5.55,0.0,0.115,0.393,0.0,0.0954,0.874,122.964,disco
368,3Vk2XmSBaiKq9gvGdu6AaZ,,0.625,0.75,9.0,-9.81,1.0,0.0299,0.183,0.0419,0.307,0.631,134.725,disco
369,2zyzAO2QE9T8M7a1ObabA9,,0.644,0.851,2.0,-10.646,1.0,0.0308,0.000139,0.833,0.3,0.608,132.865,disco
370,4936whFdmf2yCzYT7IXqQV,,0.714,0.912,6.0,-6.063,1.0,0.0358,0.0438,0.146,0.36,0.942,137.886,disco
371,4vOBkJTlHUJPQW9SW6ebai,,0.453,0.939,5.0,-7.666,0.0,0.0304,0.061,0.844,0.091,0.733,137.135,disco
372,6Phug5Bw0QShaFvRMeBVzZ,https://p.scdn.co/mp3-preview/f3847d06ac0f1e5e782cb315bca90a98d2538467?cid=5753b92e6a084808bea42ea533c53400,0.733,0.79,0.0,-8.482,1.0,0.0588,0.0938,4.86e-06,0.152,0.428,140.928,disco
373,7r5bS08R8d0jZuDZutVeHQ,,0.744,0.495,10.0,-9.615,1.0,0.0402,0.0162,0.00825,0.177,0.53,119.541,disco
374,0lJEYLAJU5KtthQroas2ou,,0.709,0.768,7.0,-4.274,1.0,0.0324,0.0229,0.0,0.417,0.869,103.036,disco
375,2IHaGyfxNoFPLJnaEg4GTs,https://p.scdn.co/mp3-preview/659374a67e87fcdc8ea1d975f65d3321084f4ab6?cid=5753b92e6a084808bea42ea533c53400,0.683,0.772,7.0,-7.907,0.0,0.0311,0.0222,0.0149,0.203,0.737,123.871,disco
376,2wSAWEYUHkt92X4SBAPqZE,,0.668,0.73,10.0,-7.182,1.0,0.0366,0.225,0.0,0.188,0.894,92.049,disco
377,5TgD3Wh5ZUZnUU4tmVvJbx,https://p.scdn.co/mp3-preview/14f845ed905fdee623bd308df4220a076b6b6ae5?cid=5753b92e6a084808bea42ea533c53400,0.705,0.898,5.0,-6.371,0.0,0.0702,0.207,0.00118,0.702,0.657,136.282,disco
378,0ofMkI3jzmGCElAOgOLeo3,https://p.scdn.co/mp3-preview/7b4d293b8e25bd860a4c12017647a900a75d8611?cid=5753b92e6a084808bea42ea533c53400,0.69,0.805,5.0,-11.522,0.0,0.0336,0.000232,0.739,0.095,0.799,127.808,disco
379,0mF8CGF69vDJe4y6Mggiyd,https://p.scdn.co/mp3-preview/600b13e7bbabb8ac2732d4ca28f0dbf0b88fbccb?cid=5753b92e6a084808bea42ea533c53400,0.694,0.834,9.0,-5.244,0.0,0.0562,0.00105,0.163,0.129,0.507,128.911,disco
380,5mAh5J4w6BEZkajB1M7XrB,,0.748,0.845,5.0,-4.612,0.0,0.0536,0.00083,0.000225,0.068,0.659,123.925,disco
381,7zkcY1CrKhj2kCIS9Q7TyP,https://p.scdn.co/mp3-preview/692bdcd3a65518a29cb3f544496c998e6cb44206?cid=5753b92e6a084808bea42ea533c53400,0.672,0.781,7.0,-8.239,1.0,0.159,0.0176,0.0137,0.0208,0.76,127.472,disco
382,4wzZqzOKWhQkv9vTLHS4HP,https://p.scdn.co/mp3-preview/d34b5f822bc779bd8a334b91b62c645c97ff7791?cid=5753b92e6a084808bea42ea533c53400,0.745,0.728,6.0,-9.843,1.0,0.0574,0.00353,0.00109,0.099,0.623,103.013,disco
383,6BitZqwsfaxVhoq3LE0vMt,,0.728,0.418,5.0,-15.537,0.0,0.37,0.0333,0.676,0.555,0.338,123.748,disco
384,5HFPfp2p6V4pycGKaIMlIH,https://p.scdn.co/mp3-preview/27e3e7cac201f1a171c9ad1405730cf8b9a40ef5?cid=5753b92e6a084808bea42ea533c53400,0.882,0.887,1.0,-4.91,1.0,0.116,0.0112,0.635,0.0345,0.657,124.81,disco
385,3uLSUZEmTY50H6Kw17lpfW,,0.597,0.837,10.0,-6.518,1.0,0.375,0.00427,0.00114,0.839,0.447,126.342,disco
386,2WpCr1ls4bjL54NAcN5DAA,,0.761,0.718,11.0,-10.279,0.0,0.0366,0.00459,5.95e-06,0.0333,0.876,120.12,disco
387,3CCDNNt89mosrAkSseS2GQ,https://p.scdn.co/mp3-preview/0038ed887d69c98f5830746d3069d461b5955683?cid=5753b92e6a084808bea42ea533c53400,0.308,0.853,0.0,-4.427,0.0,0.0864,0.216,0.00155,0.154,0.591,199.364,disco
388,5unmsMTn84dE2kb3kz4wfe,,0.608,0.979,9.0,-6.184,0.0,0.0279,0.119,0.000878,0.156,0.653,131.985,disco
389,0qJDy1QsmmnZt343XTzxQd,https://p.scdn.co/mp3-preview/991a43185b4bc178958bfcce041104137d374f16?cid=5753b92e6a084808bea42ea533c53400,0.747,0.973,4.0,-6.415,0.0,0.037,0.000362,0.565,0.308,0.983,128.127,disco
390,6KzkqZqhUBEsWYJJa2aBOd,https://p.scdn.co/mp3-preview/284f92eea20a85bebf625feda8a4aa024942f0a9?cid=5753b92e6a084808bea42ea533c53400,0.686,0.832,4.0,-5.673,0.0,0.0725,0.000321,0.127,0.583,0.884,127.023,disco
391,3pgainA2dH9c7e8JVYGRCN,https://p.scdn.co/mp3-preview/4ce9161f0db22d5fedf45db2ad8e9146209bed15?cid=5753b92e6a084808bea42ea533c53400,0.654,0.814,9.0,-7.519,0.0,0.0326,0.00639,0.466,0.073,0.842,118.773,disco
392,650Uou74HoCdDLrEFIMBKB,,0.652,0.894,2.0,-6.94,0.0,0.0315,0.0384,0.0116,0.0886,0.584,120.006,disco
393,7gQAFGUyHPcY0cQNPsjMf0,https://p.scdn.co/mp3-preview/2a7341f4f8edc635b89f1606407aaeda6ff3959a?cid=5753b92e6a084808bea42ea533c53400,0.705,0.927,9.0,-5.942,0.0,0.0427,0.0702,0.0,0.0661,0.962,138.011,disco
394,265638nD7nlh7Rduh1LkLG,,0.796,0.892,0.0,-8.31,1.0,0.0333,0.00475,0.0187,0.0717,0.965,120.4,disco
395,3ZKQVyxT4Jg2lLZRLs7Vgo,,0.857,0.7,2.0,-14.506,0.0,0.0358,0.00387,0.0164,0.411,0.973,120.529,disco
396,2D8W3gtKal8SvzgWIwqLKT,,0.586,0.856,6.0,-6.461,0.0,0.0447,0.000189,0.0141,0.112,0.475,122.042,disco
397,4HWqCLPWTarkbiuUuvdjhn,,0.783,0.789,8.0,-7.863,0.0,0.0595,0.146,0.000148,0.13,0.863,119.589,disco
398,22ff60cZy4APp7bzESHLR8,https://p.scdn.co/mp3-preview/b3899a771adf25b9dd8d799ea76c1dd1e543cd76?cid=5753b92e6a084808bea42ea533c53400,0.766,0.844,10.0,-3.851,1.0,0.0361,0.0261,0.605,0.18,0.835,129.323,disco
399,4Ypojjb7T5AW2IgkCAxmAO,https://p.scdn.co/mp3-preview/154b47eb66ad070be87b6809d096a47896c8a861?cid=5753b92e6a084808bea42ea533c53400,0.895,0.862,0.0,-6.079,0.0,0.0365,0.0408,0.0401,0.102,0.964,125.083,disco
400,6sWd2RlxEJKFDvFPR7pzJA,,0.575,0.811,6.0,-3.881,0.0,0.31,0.313,0.000114,0.0804,0.905,89.732,hiphop
401,1YrHyDbH17btvI2rFTkbCQ,,0.863,0.771,7.0,-2.77,1.0,0.19,0.00954,0.0,0.288,0.812,95.029,hiphop
